id,streaming_service,type,title,available_countries,listed_in,main_genre,release_year,imdb_rating,imdb_num_votes
e21945,Netflix,Movie,"Good Luck to You, Leo Grande",,"Comedy, Drama",Comedy,2022,7.2,41133
e21952,Netflix,Movie,Drive My Car,,Drama,Drama,2021,7.5,71705
e21956,Netflix,Movie,Calladita,,"Drama, Short",Drama,2020,6.1,158
e21957,Netflix,Movie,Blackout,,"Action, Crime, Thriller",Action,2022,3.9,5093
e21963,Netflix,Movie,Silent Night,,"Crime, Thriller",Crime,2020,5.1,491
e21964,Netflix,Movie,Living,,Drama,Drama,2022,7.2,36899
e21965,Netflix,Movie,X,,"Horror, Mystery, Thriller",Horror,2022,6.5,205026
e21968,Netflix,Movie,Orca,,"Drama, Romance",Drama,2020,6,1173
e21989,Netflix,Movie,Warrior,,Documentary,Documentary,2013,,
e22007,Netflix,Movie,Dangerous,,"Action, Thriller",Action,2021,5.2,10523
e22014,Netflix,Movie,The Wreck,,Drama,Drama,2019,4.9,97
e22023,Netflix,Movie,Parallel Mothers,,Drama,Drama,2021,7.1,38213
e22037,Netflix,Movie,Ostrov,,Comedy,Comedy,2023,5.1,319
e22038,Netflix,Movie,Shadowplay,,Thriller,Thriller,2022,5.8,115
e22040,Netflix,Movie,Vánocní príbeh,,Comedy,Comedy,2022,5.3,147
e22046,Netflix,Movie,Missing,,"Drama, Mystery, Thriller",Drama,2023,7.1,66767
e22082,Netflix,Movie,Belli ciao,,Comedy,Comedy,2022,5,594
e22103,Netflix,Movie,Belle,,"Adventure, Animation, Drama",Adventure,2021,7.1,18761
e22113,Netflix,Movie,Mirreyes vs Godinez Home Office,,Comedy,Comedy,2020,5.6,166
e22114,Netflix,Movie,Belfast,,"Biography, Drama, Romance",Biography,2021,7.2,97376
e22173,Netflix,Movie,The Whale,,Drama,Drama,2022,7.6,242307
e22175,Netflix,Movie,EO,,Drama,Drama,2022,6.7,15900
e22207,Netflix,Movie,Wonka,,"Adventure, Comedy, Family",Adventure,2023,7,174231
e22209,Netflix,Movie,My Best Friend Anne Frank,,Drama,Drama,2021,6.3,5973
e22214,Netflix,Movie,Sick of Myself,,"Comedy, Drama, Horror",Comedy,2022,7.1,19856
e22222,Netflix,Movie,Showing Up,,"Comedy, Drama",Comedy,2022,6.3,6501
e22224,Netflix,Movie,Bad Luck Banging or Loony Porn,,"Adult, Comedy, Drama",Adult,2021,6.5,11298
e22237,Netflix,Movie,Zack Snyder's Justice League,,"Action, Adventure, Fantasy",Action,2021,7.9,453221
e22247,Netflix,Movie,Cube,,"Horror, Mystery, Sci-Fi",Horror,2021,4.5,2805
e22277,Netflix,Movie,The Three Musketeers - Part I: D'Artagnan,,"Action, Adventure, History",Action,2023,6.7,24118
e22285,Netflix,Movie,Con quién viajas,,Comedy,Comedy,2021,5.9,710
e22287,Netflix,Movie,The Pact,,"Biography, Drama",Biography,2021,6.4,991
e22294,Netflix,Movie,Only for Tereza,,"Comedy, Romance",Comedy,2021,5.2,147
e22297,Netflix,Movie,Beau Is Afraid,,"Comedy, Drama",Comedy,2023,6.7,70386
e22301,Netflix,Movie,Shirley,,"Biography, Drama, History",Biography,2024,6.2,3258
e22316,Netflix,Movie,Maggie Moore(s),,"Comedy, Crime, Mystery",Comedy,2023,6.2,8991
e22318,Netflix,Movie,The Killer,,"Action, Adventure, Crime",Action,2023,6.7,208529
e22322,Netflix,Movie,Beast,,"Action, Comedy, Crime",Action,2022,5.2,38039
e22330,Netflix,Movie,A Good Person,,Drama,Drama,2023,7.1,26374
e22334,Netflix,Movie,Ticket to Paradise,,"Comedy, Drama, Romance",Comedy,2022,6.1,77274
e22342,Netflix,Movie,Bob Marley: One Love,,"Biography, Drama, Music",Biography,2024,6.2,34099
e22355,Netflix,Movie,Every Breath You Take,,"Drama, Mystery, Thriller",Drama,2021,5.4,7611
e22363,Netflix,Movie,The Munsters,,"Comedy, Family, Fantasy",Comedy,2022,4.5,12279
e22379,Netflix,Movie,Time,,"Crime, Drama",Crime,2021,6.5,627
e22387,Netflix,Movie,The Exorcist: Believer,,Horror,Horror,2023,4.8,46105
e22388,Netflix,Movie,Boiling Point,,"Drama, Thriller",Drama,2021,7.5,47182
e22395,Netflix,Movie,The Hummingbird,,Drama,Drama,2022,6.4,1736
e22403,Netflix,Movie,Father Stu,,"Biography, Drama",Biography,2022,6.5,33663
e22410,Netflix,Movie,Mafia Mamma,,"Action, Comedy, Crime",Action,2023,5.4,12662
e22414,Netflix,Movie,Héroes de barrio,,Comedy,Comedy,2022,5.2,188
e22424,Netflix,Movie,One Shot,,"Action, Adventure, Crime",Action,2021,5.6,7277
e22454,Netflix,Movie,Mummies,,"Adventure, Animation, Comedy",Adventure,2023,5.9,9889
e22455,Netflix,Movie,They/Them,,"Drama, Horror, Mystery",Drama,2022,4,12955
e22459,Netflix,Movie,Just One Time,,Drama,Drama,2021,5.7,304
e22473,Netflix,Movie,Memory,,"Action, Crime, Thriller",Action,2022,5.7,38856
e22485,Netflix,Movie,Lola,,Drama,Drama,2024,3.8,1124
e22491,Netflix,Movie,Found,,"Documentary, Drama",Documentary,2021,7.5,1468
e22494,Netflix,Movie,Good morning,,Drama,Drama,2022,,
e22498,Netflix,Movie,Paper & Glue,,"Biography, Documentary",Biography,2021,8.2,451
e22501,Netflix,Movie,The Good Boss,,"Comedy, Drama",Comedy,2021,7.1,15448
e22513,Netflix,Movie,Catch the Fair One,,"Crime, Thriller",Crime,2021,6.3,2611
e22514,Netflix,Movie,The Novice,,"Drama, Sport",Drama,2021,6.5,7447
e22519,Netflix,Movie,Cracked,,"Horror, Thriller",Horror,2022,5.1,579
e22520,Netflix,Movie,Promises,,"Drama, Romance",Drama,2021,5.3,473
e22531,Netflix,Movie,To Leslie,,Drama,Drama,2022,7.1,18630
e22534,Netflix,Movie,The Baker,,"Action, Crime, Drama",Action,2022,5.9,3350
e22536,Netflix,Movie,Dream Scenario,,"Comedy, Drama, Fantasy",Comedy,2023,6.8,83355
e22539,Netflix,Movie,Kurz manzelské touhy,,"Comedy, Drama",Comedy,2021,5.1,111
e22540,Netflix,Movie,Blacklight,,"Action, Drama, Thriller",Action,2022,4.8,26598
e22557,Netflix,Movie,The Game,,"Action, Adventure, Animation",Action,2013,,
e22566,Netflix,Movie,L'Histoire secrète de la Résistance,,"War, History, Documentary",War,2021,,
e22576,Netflix,Movie,Fortress,,"Action, Thriller",Action,2021,3.3,5931
e22601,Netflix,Movie,The Miracle Club,,"Comedy, Drama",Comedy,2023,6.4,7166
e22602,Netflix,Movie,"Lyle, Lyle, Crocodile",,"Adventure, Comedy, Family",Adventure,2022,6.1,16737
e22603,Netflix,Movie,The Invitation,,"Horror, Thriller",Horror,2022,5.3,37621
e22614,Netflix,Movie,Between Us,,"Drama, Thriller",Drama,2021,5.9,218
e22621,Netflix,Movie,Perfect Strangers,,"Comedy, Drama, Romance",Comedy,2022,5.8,5572
e22627,Netflix,Movie,Love Tasting,,Drama,Drama,2020,5.9,468
e22647,Netflix,Movie,He Went That Way,,"Crime, Drama, Thriller",Crime,2023,5.1,1684
e22652,Netflix,Movie,"Watch Out, We're Mad",,"Action, Comedy",Action,2022,3.3,1168
e22665,Netflix,Movie,May December,,Drama,Drama,2023,6.8,67959
e22669,Netflix,Movie,Lord of the Ants,,"Biography, Drama",Biography,2022,6.7,1387
e22672,Netflix,Movie,Sisu,,"Action, War",Action,2022,6.9,92025
e22684,Netflix,Movie,The In-Laws,,"Comedy, Drama",Comedy,2021,7.1,2155
e22701,Netflix,Movie,My Father Is an Airplane,,Drama,Drama,2021,6.5,655
e22708,Netflix,Movie,The Three Musketeers - Part II: Milady,,"Action, Adventure, Drama",Action,2023,6.4,10216
e22713,Netflix,Movie,Will,,"Drama, Thriller",Drama,2021,6.1,24
e22722,Netflix,Movie,Baghead,,"Horror, Mystery",Horror,2023,5.4,13571
e22728,Netflix,Movie,Say Yes Again,,Romance,Romance,2021,6.1,54
e22733,Netflix,Movie,One True Loves,,"Comedy, Drama, Romance",Comedy,2023,5.5,3025
e22742,Netflix,Movie,The Kings of the World,,"Adventure, Drama",Adventure,2022,7,2613
e22748,Netflix,Movie,The Beasts,,"Drama, Thriller",Drama,2022,7.5,22555
e22772,Netflix,Movie,Banger.,,"Crime, Drama",Crime,2022,6.7,451
e22775,Netflix,Movie,Problemista,,Comedy,Comedy,2023,6.8,8130
e22781,Netflix,Movie,Wild Roots,,Drama,Drama,2021,7.3,1689
e22799,Netflix,Movie,Fragile,,"Comedy, Drama, Romance",Comedy,2021,6.2,395
e22801,Netflix,Movie,Ox-Head Village,,"Horror, Mystery",Horror,2022,4.9,529
e22806,Netflix,Movie,A Thousand and One,,"Crime, Drama",Crime,2023,7,8028
e22819,Netflix,Movie,Emergency Situation,,"Comedy, Drama",Comedy,2022,6.1,449
e22848,Netflix,Movie,Rekni to psem,,"Comedy, Romance",Comedy,2022,5,79
e22852,Netflix,Movie,Chasing the Line,,"Biography, Drama, Sport",Biography,2021,6.4,384
e22859,Netflix,Movie,Enduring,,"Documentary, Short",Documentary,2019,,
e22864,Netflix,Movie,Buko,,"Comedy, Drama",Comedy,2022,7,67
e22868,Netflix,Movie,The Hill,,"Biography, Drama, Sport",Biography,2023,6.7,7708
e22870,Netflix,Movie,Breaking Point,,"Biography, Crime, Documentary",Biography,2021,7.6,3551
e22875,Netflix,Movie,Emily the Criminal,,"Crime, Drama, Mystery",Crime,2022,6.7,63320
e22882,Netflix,Movie,Mending the Line,,Drama,Drama,2022,6.7,1777
e22905,Netflix,Movie,Bagdad Cafe,,"Comedy, Drama",Comedy,2021,,
e22913,Netflix,Movie,Reunion,,"Comedy, Mystery",Comedy,2024,5.6,3393
e22918,Netflix,Movie,Marcel the Shell with Shoes On,,"Animation, Comedy, Drama",Animation,2021,7.6,31095
e22920,Netflix,Movie,A Man,,"Drama, Mystery, Romance",Drama,2022,6.9,1782
e22922,Netflix,Movie,Tre di troppo,,"Comedy, Romance",Comedy,2023,6.1,896
e22925,Netflix,Movie,Sanctuary,,"Drama, Thriller",Drama,2022,6.2,10788
e22930,Netflix,Movie,"It's Just a Phase, Honeybunny",,"Comedy, Drama, Romance",Comedy,2021,5.8,993
e22950,Netflix,Movie,Repulse,,"Drama, Horror, Thriller",Drama,2021,4.9,93
e22953,Netflix,Movie,Gone in the Night,,"Mystery, Thriller",Mystery,2022,4.9,7105
e22954,Netflix,Movie,Missing,,"Crime, Drama, Mystery",Crime,2021,6.8,1104
e22963,Netflix,Movie,Thomas & Friends: All Engines Go - Race for the Sodor Cup,,"Animation, Family, Musical",Animation,2021,2.8,151
e22971,Netflix,Movie,The Last 10 Years,,"Drama, Romance",Drama,2022,7,1894
e22975,Netflix,Movie,Assassin Club,,"Action, Thriller",Action,2023,4.7,3745
e23016,Netflix,Movie,Abandoned,,"Drama, Horror, Mystery",Drama,2022,3.8,4093
e23039,Netflix,Movie,Christmas Carol,,Thriller,Thriller,2022,6.3,767
e23050,Netflix,Movie,Perfect Strangers,,"Comedy, Drama",Comedy,2021,7.8,2400
e23053,Netflix,Movie,Skunk,,Drama,Drama,2023,7.3,1558
e23064,Netflix,Movie,"Cristiano y Messi, la tormenta perfecta",,Documentary,Documentary,2021,,
e23081,Netflix,Movie,You Hurt My Feelings,,"Comedy, Drama, Romance",Comedy,2023,6.5,15601
e23089,Netflix,Movie,One Night Stand,,"Drama, Romance",Drama,2021,6.1,122
e23096,Netflix,Movie,Silent Night,,"Action, Thriller",Action,2023,5.3,25170
e23111,Netflix,Movie,Only You,,"Comedy, Horror",Comedy,2021,3.6,227
e23118,Netflix,Movie,PAW Patrol: The Mighty Movie,,"Action, Adventure, Animation",Action,2023,5.9,5796
e23141,Netflix,Movie,Freelance,,"Action, Comedy",Action,2023,5.5,24624
e23145,Netflix,Movie,Requiem,,Drama,Drama,2001,6.7,47
e23153,Netflix,Movie,Violent Night,,"Action, Comedy, Thriller",Action,2022,6.7,113295
e23164,Netflix,Movie,Trolls Band Together,,"Adventure, Animation, Comedy",Adventure,2023,6,17787
e23184,Netflix,Movie,Magic Mike's Last Dance,,"Comedy, Drama",Comedy,2023,5.2,18694
e23189,Netflix,Movie,8 Things That You Don't Know About Men,,"Comedy, Romance",Comedy,2022,3.8,230
e23192,Netflix,Movie,Fair Play,,"Drama, Thriller",Drama,2023,6.4,43971
e23209,Netflix,Movie,Hunting Season,,Comedy,Comedy,2021,4.9,153
e23211,Netflix,Movie,It Came from the Water,,"Comedy, Horror, Sci-Fi",Comedy,2022,5.2,949
e23218,Netflix,Movie,Widow Clicquot,,Drama,Drama,2023,6.3,3710
e23219,Netflix,Movie,Subservience,,"Sci-Fi, Thriller",Sci-Fi,2024,5.4,26064
e23221,Netflix,Movie,Bubble,,"Action, Adventure, Animation",Action,2022,6.4,8776
e23226,Netflix,Movie,Strays,,"Adventure, Comedy",Adventure,2023,6.3,34753
e23227,Netflix,Movie,Accused,,Thriller,Thriller,2023,6.3,3502
e23231,Netflix,Movie,Sisi & I,,"Biography, Comedy, Drama",Biography,2023,6.4,1035
e23239,Netflix,Movie,The Lost King,,Drama,Drama,2022,6.7,9483
e23243,Netflix,Movie,Silent Night,,"Short, Thriller",Short,2019,,
e23264,Netflix,Movie,Camp Hideout,,"Comedy, Family",Comedy,2023,4.3,1125
e23268,Netflix,Movie,I Used to Be Funny,,"Comedy, Drama",Comedy,2023,6.5,3791
e23271,Netflix,Movie,Ocean Waves: Because There is Love,,"Drama, Romance",Drama,1995,,
e23275,Netflix,Movie,Supernova,,Music,Music,2021,,
e23279,Netflix,Movie,Johnny,,"Biography, Drama",Biography,2022,7.1,2857
e23309,Netflix,Movie,Eraser: Reborn,,"Action, Crime, Thriller",Action,2022,4.6,2726
e23314,Netflix,Movie,Your Lucky Day,,Thriller,Thriller,2023,5.9,3740
e23315,Netflix,Movie,Shadow,,Drama,Drama,2022,7.4,27
e23317,Netflix,Movie,Ordinary Failures,,"Drama, Sci-Fi",Drama,2022,5.8,203
e23318,Netflix,Movie,The Night of the 12th,,"Crime, Drama, Mystery",Crime,2022,7,11276
e23320,Netflix,Movie,The Game,,"Drama, History, Thriller",Drama,2022,7.1,1328
e23332,Netflix,Movie,The Equalizer 3,,"Action, Crime, Thriller",Action,2023,6.8,142442
e23347,Netflix,Movie,Restless,,"Action, Crime, Thriller",Action,2022,5.8,5683
e23351,Netflix,Movie,"Small, Slow But Steady",,"Drama, Sport",Drama,2022,6.9,1346
e23377,Netflix,Movie,A Sacrifice,,"Drama, Horror, Mystery",Drama,2024,5.1,5012
e23381,Netflix,Movie,Horizon: An American Saga - Chapter 1,,"Drama, Western",Drama,2024,6.7,38958
e23386,Netflix,Movie,Champions,,"Comedy, Drama, Sport",Comedy,2023,6.8,31497
e23415,Netflix,Movie,A Man Called Otto,,"Comedy, Drama",Comedy,2022,7.5,189508
e23419,Netflix,Movie,Nezouh,,"Drama, War",Drama,2022,6.5,291
e23421,Netflix,Movie,The Killer,,"Action, Crime, Thriller",Action,2022,6.7,5218
e23423,Netflix,Movie,Club Zero,,"Comedy, Drama, Thriller",Comedy,2023,5.9,3108
e23443,Netflix,Movie,Last Dance,,Comedy,Comedy,2022,6.4,351
e23447,Netflix,Movie,Back on the Strip,,Comedy,Comedy,2023,4.2,771
e23454,Netflix,Movie,DogMan,,"Action, Crime, Drama",Action,2023,6.8,18989
e23458,Netflix,Movie,The Royal Hotel,,"Drama, Thriller",Drama,2023,5.8,13539
e23481,Netflix,Movie,"Tony, Shelly and the Magic Light",,"Animation, Family, Fantasy",Animation,2023,7.2,170
e23495,Netflix,Movie,Pearl,,"Drama, Horror, Thriller",Drama,2022,7,136867
e23505,Netflix,Movie,Organ Trail,,"Drama, Horror, Thriller",Drama,2023,5,1941
e23520,Netflix,Movie,Devils,,"Action, Crime, Mystery",Action,2023,5.8,631
e23522,Netflix,Movie,Return to Seoul,,Drama,Drama,2022,6.9,9724
e23528,Netflix,Movie,Moving On,,Comedy,Comedy,2022,6,3971
e23535,Netflix,Movie,Sausra,,"Drama, Short",Drama,2022,,
e23542,Netflix,Movie,Lift,,"Action, Comedy, Crime",Action,2024,5.5,48707
e23544,Netflix,Movie,The Kitchen,,"Action, Adventure, Drama",Action,2023,4.8,8495
e23550,Netflix,Movie,Piargy,,Drama,Drama,2022,7.1,179
e23555,Netflix,Movie,There's Something in the Barn,,"Comedy, Fantasy, Horror",Comedy,2023,5.5,6232
e23561,Netflix,Movie,Drive-Away Dolls,,"Action, Comedy, Thriller",Action,2024,5.4,22844
e23562,Netflix,Movie,Moonage Daydream,,"Biography, Documentary, History",Biography,2022,7.6,15653
e23564,Netflix,Movie,Zanox,,"Comedy, Crime, Romance",Comedy,2022,7.2,1796
e23566,Netflix,Movie,Junkyard Dog,,"Comedy, Drama",Comedy,2023,7,3000
e23569,Netflix,Movie,The Kill Room,,"Comedy, Thriller",Comedy,2023,5.5,8385
e23576,Netflix,Movie,Plan 75,,"Drama, Sci-Fi",Drama,2022,6.6,2590
e23586,Netflix,Movie,Tsunami,,Animation,Animation,2022,,
e23594,Netflix,Movie,Downtown Owl,,Drama,Drama,2023,5,3864
e23620,Netflix,Movie,Last Seen Alive,,"Action, Crime, Drama",Action,2022,5.7,33304
e23628,Netflix,Movie,Metronom,,Drama,Drama,2022,6.6,1801
e23635,Netflix,Movie,Strange Way of Life,,"Drama, Short, Western",Drama,2023,6.2,12268
e23641,Netflix,Movie,The Drop,,Comedy,Comedy,2022,4.3,1026
e23657,Netflix,Movie,Marokkaanse bruiloft,,"Comedy, Romance",Comedy,2022,5.9,497
e23658,Netflix,Movie,The Nun II,,"Horror, Mystery, Thriller",Horror,2023,5.6,69161
e23665,Netflix,Movie,Dangerous Liaisons,,"Drama, Romance",Drama,2022,4.1,2489
e23670,Netflix,Movie,Shooting Stars,,"Drama, Sport",Drama,2023,6.5,3452
e23675,Netflix,Movie,What Happens Later,,"Comedy, Romance",Comedy,2023,4.8,4464
e23692,Netflix,Movie,Hidden,,"Action, Drama",Action,2022,,
e23699,Netflix,Movie,We Are Still Here,,Drama,Drama,2022,5.9,215
e23712,Netflix,Movie,Wicked Little Letters,,"Comedy, Crime, Drama",Comedy,2023,7,36504
e23724,Netflix,Movie,The Book of Clarence,,"Adventure, Comedy, Drama",Adventure,2023,5.7,7130
e23726,Netflix,Movie,Vesper,,"Adventure, Drama, Sci-Fi",Adventure,2022,6,25206
e23731,Netflix,Movie,Marui Video,,"Horror, Mystery, Thriller",Horror,2023,5,469
e23735,Netflix,Movie,Polite Society,,"Action, Comedy",Action,2023,6.6,11844
e23736,Netflix,Movie,Cat and Dog,,Comedy,Comedy,2024,5.3,1052
e23742,Netflix,Movie,Rock Paper Grenade,,Drama,Drama,2022,7.6,583
e23754,Netflix,Movie,Gran Turismo,,"Action, Adventure, Drama",Action,2023,7.1,118191
e23758,Netflix,Movie,I Like Movies,,"Comedy, Drama",Comedy,2022,6.8,3261
e23766,Netflix,Movie,Book Club: The Next Chapter,,"Comedy, Romance",Comedy,2023,5.6,8447
e23781,Netflix,Movie,The Enchanted Cave,,"Family, Fantasy",Family,2022,5.7,127
e23782,Netflix,Movie,The Wages of Fear,,"Action, Adventure, Drama",Action,2024,4.6,4042
e23797,Netflix,Movie,Do Not Disturb,,"Comedy, Drama",Comedy,2023,6.3,11088
e23798,Netflix,Movie,Fall,,"Action, Thriller",Action,2022,6.4,120042
e23799,Netflix,Movie,The Wrath of Becky,,"Action, Thriller",Action,2023,6.1,15632
e23805,Netflix,Movie,Northern Comfort,,Comedy,Comedy,2023,5.5,1978
e23816,Netflix,Movie,Even Pigs Go to Heaven,,Comedy,Comedy,2022,6.4,334
e23830,Netflix,Movie,Next Door,,"Comedy, Crime, Mystery",Comedy,2022,5.5,82
e23834,Netflix,Movie,The Braid,,Drama,Drama,2023,7.2,1735
e23870,Netflix,Movie,Lisa Frankenstein,,"Comedy, Horror, Romance",Comedy,2024,6.1,27631
e23889,Netflix,Movie,Fall,,Short,Short,2015,,
e23890,Netflix,Movie,Motherhood,,"Mystery, Romance",Mystery,2022,6.1,230
e23897,Netflix,Movie,Brother,,"Drama, Music",Drama,2022,6.9,1477
e23901,Netflix,Movie,What's in a Name?,,"Comedy, History",Comedy,2022,7.1,2137
e23902,Netflix,Movie,A Cut Above,,Comedy,Comedy,2022,4.8,208
e23904,Netflix,Movie,Marmalade,,"Comedy, Crime, Drama",Comedy,2024,6.2,3476
e23911,Netflix,Movie,The Teachers' Lounge,,Drama,Drama,2023,7.4,26003
e23921,Netflix,Movie,Si saben cómo me pongo ¿pa' qué me invitan? 2,,Comedy,Comedy,2022,5.1,37
e23949,Netflix,Movie,River Wild,,"Action, Adventure, Thriller",Action,2023,5.4,6072
e23962,Netflix,Movie,My Big Fat Greek Wedding 3,,"Comedy, Drama, Romance",Comedy,2023,5.2,11366
e23976,Netflix,Movie,Six Weeks,,Drama,Drama,2022,7.2,839
e23977,Netflix,Movie,Justice League: Warworld,,"Action, Adventure, Animation",Action,2023,5.3,5219
e23986,Netflix,Movie,All the Beauty and the Bloodshed,,"Documentary, History",Documentary,2022,7.5,8647
e23988,Netflix,Movie,Victim,,Drama,Drama,2022,6.5,310
e24017,Netflix,Movie,Los Renegados,,"Sci-Fi, Short",Sci-Fi,2021,,
e24028,Netflix,Movie,The Communion Girl,,Horror,Horror,2022,5.2,1756
e24030,Netflix,Movie,How to Blow Up a Pipeline,,"Action, Crime, Drama",Action,2022,6.9,11377
e24056,Netflix,Movie,Kung Fu Panda 4,,"Action, Adventure, Animation",Action,2024,6.3,66531
e24101,Netflix,Movie,All About the Levkoviches,,Drama,Drama,2024,7,1044
e24127,Netflix,Movie,Shortcomings,,"Comedy, Drama, Romance",Comedy,2023,6.4,4144
e24142,Netflix,Movie,Priscilla,,"Biography, Drama, Music",Biography,2023,6.5,45992
e24143,Netflix,Movie,The Road,,Drama,Drama,2015,4.2,40
e24196,Netflix,Movie,Freud's Last Session,,Drama,Drama,2023,6.1,6380
e24225,Netflix,Movie,Sweetie,,"Biography, Documentary",Biography,2023,7.9,419
e24237,Netflix,Movie,The Munsters: Return to Mockingbird Lane,,Documentary,Documentary,2022,,
e24260,Netflix,Movie,The Blind,,Drama,Drama,2023,6.2,2467
e24262,Netflix,Movie,A Game of Secrets,,Documentary,Documentary,2022,6.3,284
e24284,Netflix,Movie,Mortal Kombat Legends: Cage Match,,"Action, Adventure, Animation",Action,2023,5.9,2251
e24298,Netflix,Movie,Stromboli,,Drama,Drama,2022,6,1760
e24308,Netflix,Movie,Double Life,,"Crime, Drama, Mystery",Crime,2023,4.9,458
e24320,Netflix,Movie,Larry,,Drama,Drama,2022,7.8,1803
e24333,Netflix,Movie,The American Society of Magical Negroes,,"Comedy, Fantasy",Comedy,2024,3.7,11826
e24338,Netflix,Movie,Ruby Gillman: Teenage Kraken,,"Animation, Comedy, Romance",Animation,2023,5.7,12661
e24354,Netflix,Movie,Mutt,,Drama,Drama,2023,6.3,1167
e24370,Netflix,Movie,Tesciowie 2,,Comedy,Comedy,2023,6,960
e24372,Netflix,Movie,The Chambermaid,,"Drama, History, Romance",Drama,2022,6.5,323
e24385,Netflix,Movie,Love & Revolution,,"Comedy, Drama",Comedy,2023,7,1583
e24423,Netflix,Movie,Monster,,"Drama, Thriller",Drama,2023,7.8,34144
e24455,Netflix,Movie,Thomas & Friends: All Engines Go - The Mystery of Lookout Mountain,,Animation,Animation,2022,3.9,62
e24458,Netflix,Movie,Some Birds,,"Comedy, Drama",Comedy,2023,6.9,647
e24492,Netflix,Movie,The Persian Version,,"Comedy, Drama, Romance",Comedy,2023,6.2,4247
e24500,Netflix,Movie,Little Dixie,,"Action, Crime, Thriller",Action,2023,4.9,1859
e24525,Netflix,Movie,A Stork's Journey 2,,"Adventure, Animation, Family",Adventure,2023,5.1,376
e24526,Netflix,Movie,City Hunter,,"Action, Comedy, Crime",Action,2024,6.3,5493
e24529,Netflix,Movie,Afraid,,"Horror, Mystery, Sci-Fi",Horror,2024,5.2,13245
e24537,Netflix,Movie,Widerstand,,"Comedy, Short",Comedy,2019,,
e24541,Netflix,Movie,Exodus,,Drama,Drama,2023,6.9,3782
e24601,Netflix,Movie,Thanksgiving,,"Comedy, Horror, Mystery",Comedy,2023,6.2,70135
e24607,Netflix,Movie,Restore Point,,"Crime, Drama, Sci-Fi",Crime,2023,6.2,2536
e24609,Netflix,Movie,Disquiet,,"Horror, Mystery, Thriller",Horror,2023,3.8,3001
e24614,Netflix,Movie,Night Swim,,"Horror, Mystery, Thriller",Horror,2024,4.7,26926
e24622,Netflix,Movie,Taximetristi,,"Comedy, Drama",Comedy,2023,7,3668
e24628,Netflix,Movie,Down Low,,Comedy,Comedy,2023,5.6,2624
